operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Guillermo Hudson|,"-34.7900852,-58.1548511",,,,,372,312,,,,7,,http://guillermo-hudson.properati.com.ar/xppu_venta_casa_guillermo-hudson_balcon_suite_parrilla_piscina_quincho_terraza_vestidor_vista_amoblado
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.6944618,-58.4136391",110000,USD,1667864,110000,390,390,282.0512821,282.0512821,,4,,http://lanus.properati.com.ar/ou09_venta_casa_lanus
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.65581512,-58.66418457",135000,USD,2046924,135000,,,,,,,,http://ituzaingo.properati.com.ar/v1sf_venta_departamentos_ituzaingo
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.602153,-58.412067",159000,USD,2410821.6,159000,,95,,1673.684211,5,3,,http://san-telmo.properati.com.ar/11ki4_venta_departamentos_san-telmo_balcon_lavadero_luminoso_dependencias_re-max-visi-oacute-n
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6127146,-58.6835841",,,,,0,650,,,,5,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/vzil_venta_casa_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.53485,-58.501363",159000,USD,2410821.6,159000,102,95,1558.823529,1673.684211,,4,500,http://vicente-lopez.properati.com.ar/uuxw_venta_departamentos_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6410947209,-58.5704134219",,,,,350,350,,,,,,http://ramos-mejia.properati.com.ar/10mgr_venta_casa_ramos-mejia_suite_piscina_quincho_lujoso_garage_inmobiliaria-tecnica
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.566885,-58.451021",120000,USD,1819488,120000,,42,,2857.142857,,2,,http://belgrano.properati.com.ar/xvlb_venta_departamentos_belgrano_balcon_lavadero_parrilla_sum_terraza_luminoso_kitchinete_amenities_estrenar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,62500,USD,947650,62500,,55,,1136.363636,,2,,http://lomas-del-mirador.properati.com.ar/y0j3_venta_departamentos_lomas-del-mirador_balcon_patio_estrenar_el-trebol-morana-inmuebles-servicios
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.6027271,-58.3796179",250000,USD,3790600,250000,,,,,,,,http://monserrat.properati.com.ar/vouw_venta_departamentos_monserrat
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,,119900,USD,1817971.76,119900,100,46,1199,2606.521739,3,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/xgte_venta_departamentos_bs-as-g-b-a-zona-norte_bogado-cnel-felix_1600_jardin
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,"-34.883082,-58.05734",,,,,720,160,,,,4,,http://manuel-b-gonnet-la-plata.properati.com.ar/idgs_venta_casa_manuel-b-gonnet
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.561966,-58.46373",350000,USD,5306840,350000,,100,,3500,1,3,,http://belgrano.properati.com.ar/12gpc_venta_departamentos_belgrano_balcon_baulera_suite_gimnasio_hidromasaje_lavadero_patio_piscina_sum_toilette_vestidor_luminoso_vista_lujoso_garage_placard_subte-linea-d_re-max-express
sell,apartment,|Argentina|Capital Federal|Parque Centenario|,"-34.60808733,-58.43089266",84500,USD,1281222.8,84500,40,36,2112.5,2347.222222,,1,,http://parque-centenario.properati.com.ar/10axi_venta_departamentos_parque-centenario_balcon_luminoso_lujoso_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Capital Federal|Once|,"-34.6000747136,-58.4032361233",115000,USD,1743676,115000,64,63,1796.875,1825.396825,,,,http://once.properati.com.ar/fncb_venta_departamento_once
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.50566,-58.5810327",108000,USD,1637539.2,108000,280,0,385.7142857,,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/zgf0_venta_casa_bs-as-g-b-a-zona-norte_14-de-julio_1200_via-pueyrredon
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,230000,USD,3487352,230000,0,90,,2555.555556,,,,http://victoria.properati.com.ar/x07s_venta_departamentos_victoria_0
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.617228,-58.457265",73800,USD,1118985.12,73800,,31,,2380.645161,,2,,http://caballito.properati.com.ar/11upu_venta_departamentos_caballito_balcon_lavadero_parrilla_sum_terraza_garage_estrenar_re-max-uno
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6570243,-58.6753978",180000,USD,2729232,180000,79,74,2278.481013,2432.432432,3,,,http://ituzaingo.properati.com.ar/ycc5_venta_departamentos_ituzaingo_balcon_suite_lavadero_parrilla_terraza_vestidor_garage_vaccaro-asesores-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Ezpeleta|,,150000,USD,2274360,150000,,,,,,,,http://ezpeleta.properati.com.ar/10w6a_venta_casa_ezpeleta_quincho_toilette_gustavo-santos
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.603438,-58.4364402",130000,USD,1971112,130000,45,40,2888.888889,3250,2,,960,http://villa-crespo.properati.com.ar/ylms_venta_departamentos_villa-crespo_balcon_luminoso_placard_aris-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio El Golf|,"-34.4088829828,-58.6315131975",250000,USD,3790600,250000,254,74,984.2519685,3378.378378,,3,,http://barrio-el-golf-nordelta.properati.com.ar/12q55_venta_departamentos_barrio-el-golf_baulera_suite_jardin_vestidor_luminoso_garage_placard_aire-acondicionado_losa-radiante_mm-nordelta
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.550539,-58.440313",1600000,USD,24259840,1600000,,224,,7142.857143,1503,4,,http://belgrano.properati.com.ar/vmiv_venta_departamentos_nunez
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5771094737,-58.4456268033",110000,USD,1667864,110000,,38,,2894.736842,,2,,http://colegiales.properati.com.ar/xlfn_venta_departamentos_colegiales_newbery-jorge_3000_balcon_baulera_garage_estrenar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4432107666,-58.7568592619",107000,USD,1622376.8,107000,116,37,922.4137931,2891.891892,,2,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/113yw_venta_departamentos_pilar_jardin_luminoso_garage_placard_pereira-desarrollos-inmobiliarios_5jt
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4567679,-58.5280154",355000,USD,5382652,355000,150,250,2366.666667,1420,,,,http://beccar.properati.com.ar/zfxw_venta_casa_beccar_roca_300_lavadero_patio_terraza_toilette_vestidor_luminoso_dependencias_garage_impecable_martin-fonseca-propiedades-martin-fonseca-csi-6105
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,1580000,USD,23956592,1580000,1000,480,1580,3291.666667,,,,http://benavidez.properati.com.ar/n1wd_venta_casa_benavidez_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,457000,USD,6929216.8,457000,948,263,482.0675105,1737.642586,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/12vkz_venta_casa_tigre_suite_jardin_lavadero_parrilla_piscina_terraza_toilette_vestidor_vista_dependencias_estrenar_folger-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,850000,USD,12888040,850000,1250,400,680,2125,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/11tcf_venta_casa_bs-as-g-b-a-zona-norte_0_baulera_suite_jardin_piscina_toilette_vestidor_impecable_aire-acondicionado_losa-radiante_gimenez-uriburu-propiedades-hector-gimenez-uriburu-csi-4904
sell,PH,|Argentina|Capital Federal|Parque Patricios|,"-34.6381661,-58.4116385",350000,USD,5306840,350000,175,150,2000,2333.333333,,5,,http://parque-patricios.properati.com.ar/wrds_venta_ph_parque-patricios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5075624,-58.47782",270000,USD,4093848,270000,14,60,19285.71429,4500,,,,http://olivos.properati.com.ar/10hyd_venta_departamentos_olivos_corrientes_300_baulera_gimnasio_lavadero_parrilla_piscina_sum_garage_amenities_bleuzet-propiedades-marta
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,,350000,USD,5306840,350000,0,0,,,,4,,http://florida.properati.com.ar/12nfs_venta_casa_florida_parrinello
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6479013,-58.5778395",80000,USD,1212992,80000,82,55,975.6097561,1454.545455,,3,,http://ramos-mejia.properati.com.ar/jmvd_venta_casa_la-matanza_lamadrid_500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,"-34.38661575,-58.64334869",250000,USD,3790600,250000,,,,,,,,http://benavidez.properati.com.ar/u91y_venta_casa_benavidez
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5906064,-58.4487284",,,,,34,30,,,,1,,http://chacarita.properati.com.ar/10awf_venta_departamentos_chacarita_balcon_patio_amenities_aire-acondicionado_migliorisi-propiedades_cy0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,415000,USD,6292396,415000,600,250,691.6666667,1660,,,,http://nordelta.properati.com.ar/11fxj_venta_casa_nordelta_0_suite_lavadero_parrilla_patio_piscina_terraza_toilette_vestidor_vista_estrenar_ramos-l-j-nordelta
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5562399,-58.4587852",220000,USD,3335728,220000,251,115,876.4940239,1913.043478,,4,,http://belgrano.properati.com.ar/12pfn_venta_departamentos_belgrano_balcon_terraza_subte-linea-d_j-robledo-negocios-inmobiliarios_d5s
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.647956,-58.611165",85000,USD,1288804,85000,,81,,1049.382716,,3,,http://moron.properati.com.ar/11moc_venta_ph_moron_lavadero_parrilla_patio_luminoso_garage_amoblado_placard_re-max-oeste
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,,,,,,,,,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zttv_venta_casa_tigre_suite_lavadero_parrilla_toilette_aire-acondicionado_m-m-propiedades_bhs
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.681216746,-58.6964328233",120000,USD,1819488,120000,100,100,1200,1200,,3,,http://san-antonio-de-padua.properati.com.ar/znfi_venta_casa_san-antonio-de-padua_lavadero_patio_placard_estudio-galas-negocios-inmobiliarios_ah4
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4660445607,-58.5355223013",85000,USD,1288804,85000,41,41,2073.170732,2073.170732,,2,300,http://beccar.properati.com.ar/10xax_venta_departamentos_beccar_dic-propiedades_c80
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.6002999,-58.5734738",,,,,300,80,,,,3,,http://tres-de-febrero.properati.com.ar/um84_venta_casa_tres-de-febrero
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.938525,-57.94522",,,,,,,,,,5,,http://la-plata.properati.com.ar/ro0p_venta_casa_la-plata
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.602623,-58.440056",132000,USD,2001436.8,132000,,56,,2357.142857,,3,,http://villa-crespo.properati.com.ar/10lqd_venta_departamentos_villa-crespo_balcon_lavadero_garage_placard_re-max-buro-ii
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5848012,-58.4115472",169000,USD,2562445.6,169000,50,41,3380,4121.95122,,2,1500,http://palermo.properati.com.ar/yw4l_venta_departamentos_palermo_le-bleu
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.5974872,-58.5494204",,,,,280,280,,,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/pknk_venta_casa_moreno
sell,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Cerrado ""Roble Joven""|","-34.4264780482,-58.7605167223",235000,USD,3563164,235000,220,200,1068.181818,1175,,5,4000,http://barrio-cerrado-roble-joven.properati.com.ar/111c1_venta_casa_pilar_suite_lavadero_piscina_toilette_vestidor_lujoso_dependencias_izrastzoff-agentes-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4252806,-58.57046",99500,USD,1508658.8,99500,56,56,1776.785714,1776.785714,3,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/xyms_venta_departamentos_tigre_saenz-pena_900_balcon_parrilla_toilette_luminoso_garage_amoblado_aire-acondicionado_zampone-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4811169,-58.5885441",,,,,,,,,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/wnoe_venta_casa_tigre
sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.5989036,-58.3782898",320000,USD,4851968,320000,125,125,2560,2560,,4,,http://retiro.properati.com.ar/ystc_venta_departamentos_retiro_baulera_lavadero_vestidor_garage_m-pelach-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4416134,-58.7561017",179000,USD,2714069.6,179000,190,120,942.1052632,1491.666667,,4,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/xq5z_venta_casa_pilar_suite_jardin_lavadero_parrilla_toilette_vestidor_vista_garage_aire-acondicionado
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,145000,USD,2198548,145000,60,60,2416.666667,2416.666667,,2,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/12odu_venta_departamentos_tigre_suite_parrilla_piscina_sum_amenities_blanco-propiedades_dii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9159372,-57.9608347",,,,,,,,,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/phae_venta_departamentos_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Villa de Mayo|,"-34.4954376,-58.6660881",75000,USD,1137180,75000,,,,,,,,http://villa-de-mayo.properati.com.ar/fnay_venta_casa_villa-de-mayo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Libertad|,"-34.7065986,-58.6879013",1000000,ARS,997224.37,65769.56,,,,,,,,http://libertad-merlo.properati.com.ar/10upt_venta_casa_libertad_placard_alejandro-gerardo-de-los-reyes
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Remedios de Escalada|,"-34.7306243756,-58.3837385709",95000,USD,1440428,95000,0,64,,1484.375,,3,,http://remedios-de-escalada.properati.com.ar/11ca2_venta_casa_remedios-de-escalada_jardin_patio_cabrera-propiedades_b4e
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5917085,-58.3969821",189000,USD,2865693.6,189000,75,69,2520,2739.130435,,,3200,http://recoleta.properati.com.ar/12ird_venta_departamentos_recoleta_balcon_lavadero_luminoso_subte-linea-d_subte-linea-h_cristian-bau-propiedades_6c7
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6051846,-58.5675323",155000,USD,2350172,155000,90,,1722.222222,,9,3,,http://caseros.properati.com.ar/107tx_venta_departamentos_caseros_estrenar_pablo-yaryura-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,188000,USD,2850531.2,188000,,73,,2575.342466,,3,,http://ramos-mejia.properati.com.ar/wyaf_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.622681,-58.395551",78000,USD,1182667.2,78000,,41,,1902.439024,6,2,,http://san-cristobal.properati.com.ar/12d18_venta_departamentos_san-cristobal_lavadero_piscina_luminoso_garage_placard_subte-linea-e_subte-linea-h_re-max-liberty
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6465500014,-58.6427128315",380000,USD,5761712,380000,320,320,1187.5,1187.5,,,,http://castelar-moron.properati.com.ar/hcuk_venta_casa_castelar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.5335444,-58.7145068",800000,ARS,797779.53,52615.65,60,40,876.9275,20000,,2,,http://san-miguel-san-miguel.properati.com.ar/104i3_venta_departamentos_san-miguel_patio_placard_federico-negro-estudio-inmobiliario
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,"-34.8276205,-58.4674737",,,,,,87,,,,,,http://monte-grande.properati.com.ar/gly0_venta_casa_monte-grande
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,"-34.6097920161,-58.9434936005",170000,USD,2577608,170000,,,,,,,,http://general-rodriguez-bs-as-g-b-a-zona-oeste.properati.com.ar/i3ca_venta_casa_general-rodriguez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,230000,USD,3487352,230000,70,65,3285.714286,3538.461538,4,,,http://nordelta.properati.com.ar/zomh_venta_departamentos_nordelta_0_piscina_toilette_vestidor_sauna_garage_amoblado_amenities_impecable_piuma-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4535419,-58.5297883",260000,USD,3942224,260000,214,154,1214.953271,1688.311688,,,,http://beccar.properati.com.ar/zgte_venta_casa_beccar_uruguay_600_lavadero_parrilla_toilette_luminoso_aire-acondicionado_jaureguiberry-asesores-inmobiliarios-san-isidro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.571206,-58.705934",490000,USD,7429576,490000,355,355,1380.28169,1380.28169,,,,http://bella-vista-san-miguel.properati.com.ar/11qc4_venta_casa_bella-vista_hidromasaje_lavadero_quincho_toilette_vestidor_placard_federico-negro-estudio-inmobiliario_dd8
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6406475,-58.6641405",85000,USD,1288804,85000,,,,,,,,http://ituzaingo.properati.com.ar/11hlj_venta_casa_ituzaingo_jardin_inmobiliaria-carlucci_d52
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.564511,-58.464647",350418,USD,5313177.88,350418,146,119,2400.123288,2944.689076,,4,,http://belgrano.properati.com.ar/y78b_venta_departamentos_belgrano_landing-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9150832,-57.9838875",,,,,192,90,,,,3,,http://la-plata.properati.com.ar/snoy_venta_casa_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6492389345,-58.5727607585",130000,USD,1971112,130000,,,,,,,,http://ramos-mejia.properati.com.ar/s21k_venta_casa_ramos-mejia
sell,PH,|Argentina|Capital Federal|Flores|,"-34.6404236,-58.4530217",138000,USD,2092411.2,138000,80,75,1725,1840,,3,,http://flores.properati.com.ar/112p8_venta_ph_flores_lavadero_patio_terraza_vestidor_luminoso_placard_mr-inmuebles_akd
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7583634,-58.3992102",130000,USD,1971112,130000,75,71,1733.333333,1830.985915,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/10zbm_venta_departamentos_lomas-de-zamora_balcon_toilette_garage_placard_javier-almiron-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ciudad Evita|,"-34.7274083,-58.5348548",139000,USD,2107573.6,139000,277,125,501.8050542,1112,,3,,http://ciudad-evita.properati.com.ar/w0aj_venta_casa_ciudad-evita
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"28.6587255,-106.1186984",145000,USD,2198548,145000,60,60,2416.666667,2416.666667,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11wng_venta_departamentos_tigre_suite_parrilla_piscina_sum_amenities_blanco-propiedades_3m6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Hurlingham|,"-34.62372971,-58.65789795",47000,USD,712632.8,47000,,,,,,,,http://hurlingham.properati.com.ar/11t4h_venta_departamentos_hurlingham_balcon_viillelcho-inmuebles
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.62451172,-58.70675659",65000,USD,985556,65000,,,,,,,,http://ituzaingo.properati.com.ar/112fn_venta_casa_ituzaingo_parrilla_quincho_consultora-rojas
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.601017,-58.4313746",138000,USD,2092411.2,138000,69,66,2000,2090.909091,5,3,2200,http://almagro.properati.com.ar/y10p_venta_departamentos_almagro_balcon_lavadero_toilette_luminoso_garage_placard_doble-circulacion_eduardo-bertolotti-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,"-34.4275818742,-58.6029699711",620000,USD,9400688,620000,360,320,1722.222222,1937.5,,5,,http://rincon-de-milberg.properati.com.ar/102sv_venta_casa_rincon-de-milberg_suite_hidromasaje_jardin_lavadero_piscina_toilette_vestidor_vista_dependencias_placard_aire-acondicionado_mosquera-gallastegui
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.622512,-58.388768",90000,USD,1364616,90000,67,67,1343.283582,1343.283582,,3,,http://san-cristobal.properati.com.ar/11hgg_venta_departamentos_san-cristobal_suite_luminoso_garage_di-mitrio-inmobiliaria_90i
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6746766,-58.567307",75000,USD,1137180,75000,40,40,1875,1875,2,,,http://san-justo-la-matanza.properati.com.ar/10wme_venta_departamentos_san-justo_garage_russo-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,650000,USD,9855560,650000,1075,230,604.6511628,2826.086957,,,,http://benavidez.properati.com.ar/un9g_venta_casa_benavidez_0
